Percentiles,Book Pickup E0009,Bulk Upload Step 1- Create Draft,Bulk Upload Step 1- Update Data,Bulk Upload Step 1- Upload File,Bulk Upload Step 3 - Confirm ,Confirm delivery,Create Delivery As E0009,Create Delivery As Lazada,Create delivery - step 1,Delivery failed,Get available drivers,Get merchant id,Get orders of page 1,Get orders of page 10,Get orders of page 11,Get orders of page 12,Get orders of page 13,Get orders of page 14,Get orders of page 15,Get orders of page 16,Get orders of page 17,Get orders of page 18,Get orders of page 19,Get orders of page 2,Get orders of page 20,Get orders of page 3,Get orders of page 4,Get orders of page 5,Get orders of page 6,Get orders of page 7,Get orders of page 8,Get orders of page 9,Get pickup task today,Get service type id,Get total pages of all orders,Get total pages of arrived at hub tab,Get total pages of delivery failed tab,Get total pages of today pending pickup,Get total pages of today unassigned pickup,Get user id,Login,Login API Gateway _ E0009,Login API Gateway _ Lazada,POD ,Print invoice of Dex. The biggest one.,Print sticker ,Scan enroute to hub,Scan out for delivery ,Update delivery - before confirm,View delivery,View invoice details of DEX - summary view - the biggest one,View invoice details of DEx - the biggest one
81.6,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1280.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,734.0,190989.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,79765.0,36287.0
81.7,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1280.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,734.0,191023.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,79765.0,36287.0
81.8,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1280.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,734.0,191049.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,79765.0,36287.0
81.9,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1280.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,734.0,191049.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
82.0,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1280.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,734.0,191794.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
82.1,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1280.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,734.0,191847.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
82.2,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1280.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,734.0,192185.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
82.3,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1280.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,734.0,192185.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
82.4,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1280.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,734.0,192352.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
82.5,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1280.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,734.0,192443.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
82.6,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1280.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,734.0,192546.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
82.7,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1280.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,734.0,192692.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
82.8,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1280.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,734.0,192692.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
82.9,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1280.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,734.0,192864.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
83.0,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1280.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,734.0,192973.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
83.1,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1280.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,734.0,193146.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
83.2,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1280.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,734.0,193146.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
83.3,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1280.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,734.0,193232.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
83.4,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,1419.0,193246.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
83.5,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,1419.0,194046.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
83.6,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,1419.0,194241.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
83.7,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,1419.0,194241.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
83.8,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,1419.0,194322.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
83.9,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,1419.0,194352.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
84.0,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,1419.0,194626.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
84.1,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,1419.0,194626.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
84.2,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,1419.0,194665.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
84.3,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,1419.0,194709.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
84.4,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,1419.0,194759.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
84.5,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,1419.0,194869.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
84.6,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,1419.0,194869.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
84.7,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,1419.0,194889.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
84.8,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,1419.0,195616.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
84.9,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,1419.0,195671.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
85.0,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,1419.0,195671.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
85.1,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,1419.0,195736.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
85.2,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,1419.0,195803.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
85.3,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,1419.0,195916.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
85.4,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,1419.0,196300.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
85.5,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,1419.0,196300.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
85.6,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,1419.0,196311.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
85.7,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,715.0,1086.0,852.0,817.0,202.0,428.0,1419.0,196575.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
85.8,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,65492.0,1086.0,852.0,817.0,202.0,428.0,1419.0,197241.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
85.9,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,65492.0,1086.0,852.0,817.0,202.0,428.0,1419.0,197472.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
86.0,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,65492.0,1086.0,852.0,817.0,202.0,428.0,1419.0,197472.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
86.1,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,65492.0,1086.0,852.0,817.0,202.0,428.0,1419.0,198972.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
86.2,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,65492.0,1086.0,852.0,817.0,202.0,428.0,1419.0,199711.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
86.3,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,65492.0,1086.0,852.0,817.0,202.0,428.0,1419.0,200128.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
86.4,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,65492.0,1086.0,852.0,817.0,202.0,428.0,1419.0,200128.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
86.5,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,65492.0,1086.0,852.0,817.0,202.0,428.0,1419.0,202502.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
86.6,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,65492.0,1086.0,852.0,817.0,202.0,428.0,1419.0,202594.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
86.7,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,65492.0,1086.0,852.0,817.0,202.0,428.0,1419.0,204716.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
86.8,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,65492.0,1086.0,852.0,817.0,202.0,428.0,1419.0,204724.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
86.9,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,65492.0,1086.0,852.0,817.0,202.0,428.0,1419.0,204724.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
87.0,38382.0,759.0,1033.0,869.0,66495.0,1513.0,184232.0,1694.0,62106.0,93.0,498.0,700.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,65492.0,1086.0,852.0,817.0,202.0,428.0,1419.0,205251.0,106664.0,189965.0,92.0,1962.0,64935.0,100.0,125.0,648.0,591.0,180882.0,36287.0
